word,label,bound,flag,radical,pinyin
广,B-Job,B,ns,广,guǎng
州,I-Job,E,ns,川,zhōu
分,I-Job,B,v,刀,fēn
行,I-Job,E,v,行,háng
行,I-Job,B,n,行,háng
长,E-Job,E,n,长,cháng
、,O,S,x,UNK,UNK
总,B-Job,B,n,心,zǒng
行,I-Job,E,n,行,háng
行,I-Job,B,n,行,háng
长,I-Job,E,n,长,cháng
助,I-Job,B,vn,力,zhù
理,E-Job,E,vn,王,lǐ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
(,O,S,x,UNK,UNK
原,O,S,n,厂,yuán
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
),O,S,x,UNK,UNK
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
(,O,S,x,UNK,UNK
原,B-Com,S,n,厂,yuán
深,I-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
),O,S,x,UNK,UNK
董,B-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,M,n,行,háng
行,B-Zhi,M,n,行,háng
长,E-Zhi,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
胡,B-Per,B,nr,月,hú
跃,I-Per,M,nr,足,yuè
飞,E-Per,E,nr,飞,fēi
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
加,O,B,v,力,jiā
入,O,E,v,入,rù
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
之,O,B,f,丶,zhī
前,O,E,f,刂,qián
",",O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
人,I-Com,M,nt,人,rén
民,I-Com,M,nt,乛,mín
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
湖,B-Job,B,ns,氵,hú
南,I-Job,M,ns,十,nán
省,I-Job,E,ns,目,shěng
东,I-Job,B,ns,一,dōng
安,I-Job,M,ns,宀,ān
县,I-Job,E,ns,厶,xiàn
支,I-Job,B,v,支,zhī
行,I-Job,E,v,行,háng
科,I-Job,B,n,禾,kē
员,E-Job,E,n,口,yuán
",",O,S,x,UNK,UNK
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
工,I-Com,M,nt,工,gōng
商,I-Com,M,nt,口,shāng
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
湖,B-Job,B,ns,氵,hú
南,I-Job,M,ns,十,nán
省,I-Job,E,ns,目,shěng
分,I-Job,B,v,刀,fēn
行,I-Job,E,v,行,háng
科,I-Job,B,n,禾,kē
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
人,B-Job,B,n,人,rén
事,I-Job,M,n,亅,shì
处,I-Job,E,n,夂,chǔ
副,I-Job,B,n,刂,fù
科,I-Job,M,n,禾,kē
长,E-Job,E,n,长,cháng
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
